objectId,fall_year,vid_id,ACL,bludger_count,time,updatedAt,author_id,stat_name,player_in_id,player_id,createdAt,team_id,position
Hi9eJfxmZt,2015,k_rGf0762AM,null,,905,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,assist,null,zZn43rvZlb,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
YBOklrdW3J,2015,k_rGf0762AM,null,,905,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,hmnyLssGyX,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
1xOuOfklJK_out,2015,k_rGf0762AM,null,,941,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,zZn43rvZlb,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
1xOuOfklJK_in,2015,k_rGf0762AM,null,,941,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,69OoV8Ss1V,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
ALqTQcYJ3T,2015,k_rGf0762AM,null,,951,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,QcjRKsIMCb,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
FTFnzWRsVy,2015,k_rGf0762AM,null,,962,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
wWIzkaAUIG,2015,k_rGf0762AM,null,,978,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
Ybta0P192I,2015,k_rGf0762AM,null,,983,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
PXOMCIYyCF_out,2015,k_rGf0762AM,null,,1040,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,yIpPBCdaqx,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
PXOMCIYyCF_in,2015,k_rGf0762AM,null,,1040,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Q8DYGCFqd2,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
RERmODYuDu,2015,k_rGf0762AM,null,,1050,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
OSj4iNZyUe,2015,k_rGf0762AM,null,,1082,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
dFcY4KMVLi,2015,k_rGf0762AM,null,,1101,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
2FLNfIv1tC_out,2015,k_rGf0762AM,null,,1110,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,1oH0aqVltP,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
2FLNfIv1tC_in,2015,k_rGf0762AM,null,,1110,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,8BBsZ4fjPT,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
EwhLYPRYaS,2015,k_rGf0762AM,null,,1132,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,QcjRKsIMCb,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
DRXRvF9Uua,2015,k_rGf0762AM,null,,1143,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
Eul3yTYvFn_out,2015,k_rGf0762AM,null,,1156,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,QcjRKsIMCb,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
Eul3yTYvFn_in,2015,k_rGf0762AM,null,,1156,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,mqilFTJ6Aa,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
XPC1WD2fWs_in,2015,k_rGf0762AM,null,,1171,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,lmRl9DuW0c,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,seeker
eI6h1E2Xqh,2015,k_rGf0762AM,null,,1180,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,Qse4dRBZFU,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
OpoLV2Rq8Q,2015,k_rGf0762AM,null,,1198,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
zwkEYzUtyF,2015,k_rGf0762AM,null,,1201,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
1Xz4vky6er,2015,k_rGf0762AM,null,,1226,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
L70yLB1IjD_out,2015,k_rGf0762AM,null,,1236,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Qse4dRBZFU,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
L70yLB1IjD_in,2015,k_rGf0762AM,null,,1236,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,goSgpc30T5,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
YCd9LT8vOh,2015,k_rGf0762AM,null,,1257,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,mqilFTJ6Aa,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
H0SLTkXZhl,2015,k_rGf0762AM,null,,1280,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
mxzcEI3gQ3,2015,k_rGf0762AM,null,,1332,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
lo8ryxAeur_out,2015,k_rGf0762AM,null,,1333,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Q8DYGCFqd2,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
lo8ryxAeur_in,2015,k_rGf0762AM,null,,1333,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,yIpPBCdaqx,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
NQXuAXFA5E_out,2015,k_rGf0762AM,null,,1335,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,lmRl9DuW0c,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
NQXuAXFA5E_in,2015,k_rGf0762AM,null,,1335,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Qse4dRBZFU,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
hnKfgX2JzS,2015,k_rGf0762AM,null,,1366,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,goSgpc30T5,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
jKLamNJMkb_out,2015,k_rGf0762AM,null,,1380,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,8BBsZ4fjPT,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
jKLamNJMkb_in,2015,k_rGf0762AM,null,,1380,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Pnr4BHAnvi,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
F4VKMVl8qh,2015,k_rGf0762AM,null,,1382,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
jAYSrC6FYk,2015,k_rGf0762AM,null,,1387,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
dRGE4fbCw4,2015,k_rGf0762AM,null,,1395,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,goSgpc30T5,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
mQVTsR8Mbz,2015,k_rGf0762AM,null,,1398,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
BPGCGV5AFg,2015,k_rGf0762AM,null,,1447,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,mqilFTJ6Aa,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
qlT80T5YLv,2015,k_rGf0762AM,null,,1454,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
7SgA6EgoTg_out,2015,k_rGf0762AM,null,,1465,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,69OoV8Ss1V,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
7SgA6EgoTg_in,2015,k_rGf0762AM,null,,1465,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,zZn43rvZlb,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
L1q7ex3WO7_out,2015,k_rGf0762AM,null,,1482,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,yIpPBCdaqx,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
L1q7ex3WO7_in,2015,k_rGf0762AM,null,,1482,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Q8DYGCFqd2,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
3jR040B3kH_out,2015,k_rGf0762AM,null,,1483,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,mqilFTJ6Aa,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
3jR040B3kH_in,2015,k_rGf0762AM,null,,1483,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,0VOQW5HECu,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
dayRcJwCMW,2015,k_rGf0762AM,null,,1508,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,shot,null,goSgpc30T5,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
ZyKMepMYwI_out,2015,k_rGf0762AM,null,,1555,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Qse4dRBZFU,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
ZyKMepMYwI_in,2015,k_rGf0762AM,null,,1555,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,lmRl9DuW0c,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
wy96YOlcVl,2015,k_rGf0762AM,null,,1567,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,0VOQW5HECu,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
uhKffYtkgI_out,2015,k_rGf0762AM,null,,1584,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,0VOQW5HECu,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
uhKffYtkgI_in,2015,k_rGf0762AM,null,,1584,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,mqilFTJ6Aa,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
IpRhL7XnQh,2015,k_rGf0762AM,null,,1605,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,flag_catch,null,null,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),wl56jgemqS,
BQosvLmZk4,2015,k_rGf0762AM,null,,1606,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 15:19:43 GMT-0600 (Central Standard Time),,
sim_end_k_rGf0762AM,2015,k_rGf0762AM,,,1611,2026-05-07T15:56:27.520Z,,gameEnd,,,2026-05-07T15:56:27.520Z,,
2r9fO8vtjX_in,2015,dmyDOBn2L4w,null,,0,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,bIbrZRZ3Ir,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,chaser
3j2YWhQ0dh_in,2015,dmyDOBn2L4w,null,,0,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,EnJLWiMjLJ,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,keeper
4Xf9F82QWt_in,2015,dmyDOBn2L4w,null,,0,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,mqilFTJ6Aa,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,beater
9e2xAZMgQH_in,2015,dmyDOBn2L4w,null,,0,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,a5LfIgky9b,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,chaser
YhW5SzZn5T_in,2015,dmyDOBn2L4w,null,,0,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Qse4dRBZFU,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,chaser
ew41AxYSRi_in,2015,dmyDOBn2L4w,null,,0,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,1oH0aqVltP,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,beater
E97Fjw0tLW,2015,dmyDOBn2L4w,null,,15,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),,
FzFlUsnqgi,2015,dmyDOBn2L4w,null,,51,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,bIbrZRZ3Ir,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
cy553dlEhF,2015,dmyDOBn2L4w,null,,51,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,assist,null,a5LfIgky9b,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
2HwRKfQySD,2015,dmyDOBn2L4w,null,,90,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
s3DjMwLIZT_out,2015,dmyDOBn2L4w,null,,100,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,mqilFTJ6Aa,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
s3DjMwLIZT_in,2015,dmyDOBn2L4w,null,,100,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Q8DYGCFqd2,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
2xXQseU7ps,2015,dmyDOBn2L4w,null,,114,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,shot,null,Qse4dRBZFU,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
cOoAJoV1A8,2015,dmyDOBn2L4w,null,,176,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,a5LfIgky9b,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
Ak4oVPF518_out,2015,dmyDOBn2L4w,null,,221,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,EnJLWiMjLJ,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
Ak4oVPF518_in,2015,dmyDOBn2L4w,null,,221,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,goSgpc30T5,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
1IHz8fP8T2_out,2015,dmyDOBn2L4w,null,,230,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,bIbrZRZ3Ir,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
1IHz8fP8T2_in,2015,dmyDOBn2L4w,null,,230,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,LDKFH3A94r,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
PXd8v51G2P,2015,dmyDOBn2L4w,null,,241,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),,
OUBERunXqh,2015,dmyDOBn2L4w,null,,265,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),,
uNNy1VrNCY,2015,dmyDOBn2L4w,null,,278,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,goSgpc30T5,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
VTgh25Vd6e_out,2015,dmyDOBn2L4w,null,,280,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Q8DYGCFqd2,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
VTgh25Vd6e_in,2015,dmyDOBn2L4w,null,,280,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,ct7n8OibzN,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
zG0UEeTWM0_out,2015,dmyDOBn2L4w,null,,315,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,a5LfIgky9b,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
zG0UEeTWM0_in,2015,dmyDOBn2L4w,null,,315,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,69OoV8Ss1V,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
S67eWy9tTc_out,2015,dmyDOBn2L4w,null,,330,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,Qse4dRBZFU,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
S67eWy9tTc_in,2015,dmyDOBn2L4w,null,,330,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,bIbrZRZ3Ir,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
oxWxDPzGAL_out,2015,dmyDOBn2L4w,null,,334,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,1oH0aqVltP,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
oxWxDPzGAL_in,2015,dmyDOBn2L4w,null,,334,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,lmRl9DuW0c,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
Jai5Hef9yP,2015,dmyDOBn2L4w,null,,350,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,bIbrZRZ3Ir,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
aSsX9BSZ1T,2015,dmyDOBn2L4w,null,,350,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,assist,null,goSgpc30T5,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
bVPE3dtoTJ,2015,dmyDOBn2L4w,null,,380,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
btGzOULH7w,2015,dmyDOBn2L4w,null,,400,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,goSgpc30T5,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
PWpsnRDnXi,2015,dmyDOBn2L4w,null,,403,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,gamePause,,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),,
bBftqS18Us,2015,dmyDOBn2L4w,null,,502,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,gameStart,,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),,
gtQM1UyXOb,2015,dmyDOBn2L4w,null,,529,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
fFQJgytgnd,2015,dmyDOBn2L4w,null,,536,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,goSgpc30T5,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
pjthzQd8uK_out,2015,dmyDOBn2L4w,null,,559,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,bIbrZRZ3Ir,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
pjthzQd8uK_in,2015,dmyDOBn2L4w,null,,559,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,hAM7ngJmlm,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
dl2ehtwmiW,2015,dmyDOBn2L4w,null,,573,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,assist,null,hAM7ngJmlm,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
gnFTi5Efim,2015,dmyDOBn2L4w,null,,573,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,LDKFH3A94r,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
Jni3WxoPAz_out,2015,dmyDOBn2L4w,null,,585,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,goSgpc30T5,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
Jni3WxoPAz_in,2015,dmyDOBn2L4w,null,,585,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,EnJLWiMjLJ,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
8zEBuWj8ej,2015,dmyDOBn2L4w,null,,600,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,turnover,null,,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
Du4DaYYJSq,2015,dmyDOBn2L4w,null,,606,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,EnJLWiMjLJ,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
X4yP16n1sp,2015,dmyDOBn2L4w,null,,668,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,goal,null,null,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
66gQCcb3Qv_out,2015,dmyDOBn2L4w,null,,674,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_out,,69OoV8Ss1V,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
66gQCcb3Qv_in,2015,dmyDOBn2L4w,null,,674,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),X3X3bWXs8E,sub_in,,Qse4dRBZFU,Thu Dec 10 2015 16:28:09 GMT-0600 (Central Standard Time),wl56jgemqS,
